Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,FDR_BH,SIGNIFICANT
Reactome_2022,Downstream Signaling Of Activated FGFR4 R-HSA-5654716,1/26,0.0129269855424658,0.0276637490608769,0,0,88.73333333333333,385.85142072369416,PIK3CA,0.027663749060876812,True
Reactome_2022,FLT3 Signaling In Disease R-HSA-9682385,1/27,0.0134211618656948,0.0281581239143009,0,0,85.31623931623932,367.7917019980768,PIK3CA,0.028158123914300854,True
Reactome_2022,Interleukin Receptor SHC Signaling R-HSA-912526,1/27,0.0134211618656948,0.0281581239143009,0,0,85.31623931623932,367.7917019980768,PIK3CA,0.028158123914300854,True
Reactome_2022,Signaling By BMP R-HSA-201451,1/27,0.0134211618656948,0.0281581239143009,0,0,85.31623931623932,367.7917019980768,ACVR2A,0.028158123914300854,True
Reactome_2022,TRAF6 Mediated IRF7 Activation R-HSA-933541,1/28,0.0139151155631478,0.0286330262549388,0,0,82.1522633744856,351.18281785053944,EP300,0.028633026254938743,True
Reactome_2022,DAP12 Signaling R-HSA-2424491,1/28,0.0139151155631478,0.0286330262549388,0,0,82.1522633744856,351.18281785053944,PIK3CA,0.028633026254938743,True
Reactome_2022,Downstream Signal Transduction R-HSA-186763,1/28,0.0139151155631478,0.0286330262549388,0,0,82.1522633744856,351.18281785053944,PIK3CA,0.028633026254938743,True
Reactome_2022,Downstream Signaling Of Activated FGFR2 R-HSA-5654696,1/29,0.0144088467211374,0.0290895584747491,0,0,79.21428571428571,335.8616722924233,PIK3CA,0.02908955847474909,True
Reactome_2022,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,1/29,0.0144088467211374,0.0290895584747491,0,0,79.21428571428571,335.8616722924233,SMARCA4,0.02908955847474909,True
Reactome_2022,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,1/29,0.0144088467211374,0.0290895584747491,0,0,79.21428571428571,335.8616722924233,BRAF,0.02908955847474909,True
Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,1/30,0.0149023554252653,0.0295287413056184,0,0,76.47892720306514,321.6884165593148,TP53,0.02952874130561828,True
Reactome_2022,Downstream Signaling Of Activated FGFR1 R-HSA-5654687,1/30,0.0149023554252653,0.0295287413056184,0,0,76.47892720306514,321.6884165593148,PIK3CA,0.02952874130561828,True
Reactome_2022,FGFR1 Mutant Receptor Activation R-HSA-1839124,1/30,0.0149023554252653,0.0295287413056184,0,0,76.47892720306514,321.6884165593148,PIK3CA,0.02952874130561828,True
Reactome_2022,Metalloprotease DUBs R-HSA-5689901,1/31,0.0153956417644848,0.0301341524780465,0,0,73.92592592592592,308.5424792813036,EP300,0.03013415247804647,True
Reactome_2022,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,1/31,0.0153956417644848,0.0301341524780465,0,0,73.92592592592592,308.5424792813036,BRAF,0.03013415247804647,True
Reactome_2022,GPVI-mediated Activation Cascade R-HSA-114604,1/32,0.0158887058240637,0.0305405662845776,0,0,71.53763440860214,296.3193797028303,PIK3CA,0.030540566284577533,True
Reactome_2022,RAF Activation R-HSA-5673000,1/32,0.0158887058240637,0.0305405662845776,0,0,71.53763440860214,296.3193797028303,BRAF,0.030540566284577533,True
Reactome_2022,Signaling By NOTCH2 R-HSA-1980145,1/32,0.0158887058240637,0.0305405662845776,0,0,71.53763440860214,296.3193797028303,EP300,0.030540566284577533,True
Reactome_2022,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,1/33,0.0163815476907073,0.0307513263667663,0,0,69.29861111111111,284.9281499305533,BRAF,0.03075132636676634,True
Reactome_2022,Signaling To ERKs R-HSA-187687,1/33,0.0163815476907073,0.0307513263667663,0,0,69.29861111111111,284.9281499305533,BRAF,0.03075132636676634,True
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,1/33,0.0163815476907073,0.0307513263667663,0,0,69.29861111111111,284.9281499305533,TP53,0.03075132636676634,True
Reactome_2022,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,1/33,0.0163815476907073,0.0307513263667663,0,0,69.29861111111111,284.9281499305533,BRAF,0.03075132636676634,True
Reactome_2022,CD28 Co-Stimulation R-HSA-389356,1/34,0.0168741674533513,0.0313098714018832,0,0,67.1952861952862,274.2892350890436,PIK3CA,0.03130987140188305,True
Reactome_2022,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,1/34,0.0168741674533513,0.0313098714018832,0,0,67.1952861952862,274.2892350890436,BRAF,0.03130987140188305,True
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,1/36,0.0178587410119325,0.0320260104180466,0,0,63.34920634920635,254.99716559529236,EP300,0.032026010418046556,True
Reactome_2022,HSF1-dependent Transactivation R-HSA-3371571,1/36,0.0178587410119325,0.0320260104180466,0,0,63.34920634920635,254.99716559529236,EP300,0.032026010418046556,True
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.0178587410119325,0.0320260104180466,0,0,63.34920634920635,254.99716559529236,TP53,0.032026010418046556,True
Reactome_2022,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,1/36,0.0178587410119325,0.0320260104180466,0,0,63.34920634920635,254.99716559529236,EP300,0.032026010418046556,True
Reactome_2022,NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,1/36,0.0178587410119325,0.0320260104180466,0,0,63.34920634920635,254.99716559529236,EP300,0.032026010418046556,True
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,1/36,0.0178587410119325,0.0320260104180466,0,0,63.34920634920635,254.99716559529236,PIK3CA,0.032026010418046556,True
Reactome_2022,FLT3 Signaling R-HSA-9607240,1/37,0.0183506949831896,0.0323657862066147,0,0,61.58641975308642,246.2279153977221,PIK3CA,0.03236578620661463,True
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.0183506949831896,0.0323657862066147,0,0,61.58641975308642,246.2279153977221,TP53,0.03236578620661463,True
Reactome_2022,MAP2K And MAPK Activation R-HSA-5674135,1/37,0.0183506949831896,0.0323657862066147,0,0,61.58641975308642,246.2279153977221,BRAF,0.03236578620661463,True
Reactome_2022,Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,1/38,0.0188424272009397,0.0328718431059872,0,0,59.91891891891892,237.97662594437213,TP53,0.032871843105987196,True
Reactome_2022,Signaling By RAF1 Mutants R-HSA-9656223,1/38,0.0188424272009397,0.0328718431059872,0,0,59.91891891891892,237.97662594437213,BRAF,0.032871843105987196,True
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.0193339377497966,0.0333666345036813,0,0,58.33918128654971,230.20018425524987,TP53,0.03336663450368123,True
Reactome_2022,NGF-stimulated Transcription R-HSA-9031628,1/39,0.0193339377497966,0.0333666345036813,0,0,58.33918128654971,230.20018425524987,EP300,0.03336663450368123,True
Reactome_2022,RET Signaling R-HSA-8853659,1/40,0.019825226718581,0.0340315389126444,0,0,56.84045584045584,222.8600635525676,PIK3CA,0.0340315389126444,True
Reactome_2022,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,1/41,0.0203162941970357,0.0343238444065708,0,0,55.41666666666666,215.92173416578157,BRAF,0.03432384440657084,True
Reactome_2022,Regulation Of Beta-Cell Development R-HSA-186712,1/41,0.0203162941970357,0.0343238444065708,0,0,55.41666666666666,215.92173416578157,EP300,0.03432384440657084,True
Reactome_2022,Negative Regulation Of MAPK Pathway R-HSA-5675221,1/41,0.0203162941970357,0.0343238444065708,0,0,55.41666666666666,215.92173416578157,BRAF,0.03432384440657084,True
Reactome_2022,Signaling By FGFR2 In Disease R-HSA-5655253,1/42,0.0208071402680988,0.0347869376357278,0,0,54.06233062330623,209.35416251688036,PIK3CA,0.03478693763572768,True
Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,1/42,0.0208071402680988,0.0347869376357278,0,0,54.06233062330623,209.35416251688036,PIK3CA,0.03478693763572768,True
Reactome_2022,DAP12 Interactions R-HSA-2172127,1/43,0.0212977650246516,0.0352401163552224,0,0,52.77248677248677,203.12938317607103,PIK3CA,0.03524011635522249,True
Reactome_2022,SUMOylation Of Transcription Cofactors R-HSA-3899300,1/43,0.0212977650246516,0.0352401163552224,0,0,52.77248677248677,203.12938317607103,EP300,0.03524011635522249,True
Reactome_2022,PI3K Cascade R-HSA-109704,1/44,0.0217881685512207,0.0353232429542518,0,0,51.542635658914726,197.22213203300183,PIK3CA,0.035323242954251745,True
Reactome_2022,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,1/44,0.0217881685512207,0.0353232429542518,0,0,51.542635658914726,197.22213203300183,TP53,0.035323242954251745,True
Reactome_2022,Interleukin-2 Family Signaling R-HSA-451927,1/44,0.0217881685512207,0.0353232429542518,0,0,51.542635658914726,197.22213203300183,PIK3CA,0.035323242954251745,True
Reactome_2022,"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",1/44,0.0217881685512207,0.0353232429542518,0,0,51.542635658914726,197.22213203300183,PIK3CA,0.035323242954251745,True
Reactome_2022,TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,1/45,0.0222783509374741,0.035756753254646,0,0,50.36868686868687,191.60953052295557,TP53,0.03575675325464593,True
Reactome_2022,Heme Signaling R-HSA-9707616,1/45,0.0222783509374741,0.035756753254646,0,0,50.36868686868687,191.60953052295557,EP300,0.03575675325464593,True
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,1/46,0.0227683122669265,0.0363613345158378,0,0,49.24691358024691,186.27081295676348,EP300,0.03636133451583785,True
Reactome_2022,IRS-mediated Signaling R-HSA-112399,1/47,0.0232580526351399,0.0369595786924748,0,0,48.17391304347826,181.18709015535836,PIK3CA,0.03695957869247479,True
Reactome_2022,Inositol Phosphate Metabolism R-HSA-1483249,1/48,0.0237475721230066,0.0373675031935545,0,0,47.14657210401892,176.3411440394006,PTEN,0.0373675031935545,True
Reactome_2022,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,1/48,0.0237475721230066,0.0373675031935545,0,0,47.14657210401892,176.3411440394006,EP300,0.0373675031935545,True
Reactome_2022,Signaling By EGFR R-HSA-177929,1/49,0.0242368708211977,0.0375847127227268,0,0,46.16203703703704,171.71724838044534,PIK3CA,0.03758471272272687,True
Reactome_2022,Signaling By ERBB2 R-HSA-1227986,1/49,0.0242368708211977,0.0375847127227268,0,0,46.16203703703704,171.71724838044534,PIK3CA,0.03758471272272687,True
Reactome_2022,Signaling By NOTCH3 R-HSA-9012852,1/49,0.0242368708211977,0.0375847127227268,0,0,46.16203703703704,171.71724838044534,EP300,0.03758471272272687,True
Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,1/51,0.0252148061968427,0.0385426323294595,0,0,44.31111111111111,163.07924167915206,TP53,0.03854263232945956,True
Reactome_2022,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,1/51,0.0252148061968427,0.0385426323294595,0,0,44.31111111111111,163.07924167915206,EP300,0.03854263232945956,True
Reactome_2022,IRS-related Events Triggered By IGF1R R-HSA-2428928,1/51,0.0252148061968427,0.0385426323294595,0,0,44.31111111111111,163.07924167915206,PIK3CA,0.03854263232945956,True
Reactome_2022,Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,1/52,0.0257034430516592,0.0387361747398245,0,0,43.4400871459695,159.03982037824832,EP300,0.03873617473982443,True
Reactome_2022,IGF1R Signaling Cascade R-HSA-2428924,1/52,0.0257034430516592,0.0387361747398245,0,0,43.4400871459695,159.03982037824832,PIK3CA,0.03873617473982443,True
Reactome_2022,Signaling By PDGF R-HSA-186797,1/52,0.0257034430516592,0.0387361747398245,0,0,43.4400871459695,159.03982037824832,PIK3CA,0.03873617473982443,True
Reactome_2022,Insulin Receptor Signaling Cascade R-HSA-74751,1/53,0.0261918594705427,0.0391050553025313,0,0,42.6025641025641,155.17160141847094,PIK3CA,0.039105055302531194,True
Reactome_2022,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,1/53,0.0261918594705427,0.0391050553025313,0,0,42.6025641025641,155.17160141847094,PIK3CA,0.039105055302531194,True
Reactome_2022,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,1/54,0.0266800555326239,0.0395352565650918,0,0,41.79664570230608,151.46431378315344,EP300,0.03953525656509179,True
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",2/523,0.0267263260891742,0.0395352565650918,0,0,9.342130518234166,33.83818890401508,EP300;TP53,0.03953525656509179,True
Reactome_2022,Intrinsic Pathway For Apoptosis R-HSA-109606,1/55,0.0271680313352525,0.0398216349708496,0,0,41.02057613168724,147.90847858667095,TP53,0.03982163497084956,True
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.0271680313352525,0.0398216349708496,0,0,41.02057613168724,147.90847858667095,PIK3CA,0.03982163497084956,True
Reactome_2022,Post-translational Protein Modification R-HSA-597592,3/1383,0.0274118928396087,0.0399964436432473,0,0,5.779503105590062,20.787591438871747,PTEN;EP300;TP53,0.03999644364324724,True
Reactome_2022,Stabilization Of P53 R-HSA-69541,1/56,0.0276557869621033,0.0401697177141862,0,0,40.27272727272727,144.49533489369065,TP53,0.040169717714186245,True
Reactome_2022,Regulated Necrosis R-HSA-5218859,1/57,0.0281433225032358,0.0405112400158685,0,0,39.5515873015873,141.21677360109922,TP53,0.040511240015868574,True
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,1/57,0.0281433225032358,0.0405112400158685,0,0,39.5515873015873,141.21677360109922,PIK3CA,0.040511240015868574,True
Reactome_2022,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,1/58,0.0286306380412391,0.0409947039843736,0,0,38.85575048732944,138.06527849839193,EP300,0.04099470398437365,True
Reactome_2022,Nervous System Development R-HSA-9675108,2/545,0.0288542825127812,0.0409947039843736,0,0,8.953499079189687,31.74460283898693,PIK3CA;SMARCA4,0.04099470398437365,True
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,1/59,0.0291177336711439,0.0409947039843736,0,0,38.18390804597701,135.03387352863817,TP53,0.04099470398437365,True
Reactome_2022,B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,1/59,0.0291177336711439,0.0409947039843736,0,0,38.18390804597701,135.03387352863817,EP300,0.04099470398437365,True
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.0291177336711439,0.0409947039843736,0,0,38.18390804597701,135.03387352863817,EP300,0.04099470398437365,True
Reactome_2022,Transcriptional Regulation By MECP2 R-HSA-8986944,1/60,0.0296046094730556,0.0412790437581139,0,0,37.53483992467044,132.1160756075347,PTEN,0.04127904375811393,True
Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,1/60,0.0296046094730556,0.0412790437581139,0,0,37.53483992467044,132.1160756075347,TP53,0.04127904375811393,True
Reactome_2022,DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,1/61,0.030091265543298,0.0412790437581139,0,0,36.907407407407405,129.30585220246812,TP53,0.04127904375811393,True
Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,1/61,0.030091265543298,0.0412790437581139,0,0,36.907407407407405,129.30585220246812,TP53,0.04127904375811393,True
Reactome_2022,Signaling By FGFR In Disease R-HSA-1226099,1/61,0.030091265543298,0.0412790437581139,0,0,36.907407407407405,129.30585220246812,PIK3CA,0.04127904375811393,True
Reactome_2022,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,1/61,0.030091265543298,0.0412790437581139,0,0,36.907407407407405,129.30585220246812,EP300,0.04127904375811393,True
Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,1/62,0.0305777019615051,0.0415908573289964,0,0,36.30054644808743,126.59758326788086,TP53,0.041590857328996346,True
Reactome_2022,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,1/62,0.0305777019615051,0.0415908573289964,0,0,36.30054644808743,126.59758326788086,BRAF,0.041590857328996346,True
Reactome_2022,Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,1/63,0.0310639188209322,0.041897134208064,0,0,35.71326164874552,123.9860268803296,EP300,0.04189713420806402,True
Reactome_2022,Signaling By MET R-HSA-6806834,1/63,0.0310639188209322,0.041897134208064,0,0,35.71326164874552,123.9860268803296,PIK3CA,0.04189713420806402,True
Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,1/64,0.0315499162070124,0.0421453190127573,0,0,35.14462081128748,121.46628828977606,EP300,0.04214531901275736,True
Reactome_2022,Hemostasis R-HSA-109582,2/576,0.0319675084808714,0.0421453190127573,0,0,8.456445993031359,29.11584166049152,PIK3CA;TP53,0.04214531901275736,True
Reactome_2022,FOXO-mediated Transcription R-HSA-9614085,1/65,0.0320356942028436,0.0421453190127573,0,0,34.59375,119.03379191454992,EP300,0.04214531901275736,True
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.0320356942028436,0.0421453190127573,0,0,34.59375,119.03379191454992,TP53,0.04214531901275736,True
Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,1/65,0.0320356942028436,0.0421453190127573,0,0,34.59375,119.03379191454992,NF1,0.04214531901275736,True
Reactome_2022,Dual Incision In TC-NER R-HSA-6782135,1/65,0.0320356942028436,0.0421453190127573,0,0,34.59375,119.03379191454992,EP300,0.04214531901275736,True
Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,1/66,0.0325212529076381,0.0426094782993952,0,0,34.05982905982906,116.68425597420442,EP300,0.04260947829939522,True
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,1/67,0.0330065923938031,0.0428952071190721,0,0,33.54208754208754,114.4136695514984,TP53,0.04289520711907205,True
Reactome_2022,Regulation Of PTEN Stability And Activity R-HSA-8948751,1/67,0.0330065923938031,0.0428952071190721,0,0,33.54208754208754,114.4136695514984,PTEN,0.04289520711907205,True
Reactome_2022,Costimulation By CD28 Family R-HSA-388841,1/68,0.0334917127632155,0.0433501604717426,0,0,33.03980099502488,112.21827165973409,PIK3CA,0.043350160471742644,True
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.033976614095502,0.0438011772074543,0,0,32.552287581699346,110.09453231300331,EP300,0.043801177207454384,True
Reactome_2022,Diseases Of Programmed Cell Death R-HSA-9645723,1/71,0.0349457600054768,0.0448703558470322,0,0,31.61904761904762,106.04896194083372,TP53,0.04487035584703221,True
Reactome_2022,Cellular Response To Hypoxia R-HSA-1234174,1/73,0.0359140308301434,0.0457476345098256,0,0,30.73765432098765,102.2527178173034,EP300,0.04574763450982552,True
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,1/73,0.0359140308301434,0.0457476345098256,0,0,30.73765432098765,102.2527178173034,PIK3CA,0.04574763450982552,True
Reactome_2022,Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,1/74,0.0363978383040335,0.0459988428960424,0,0,30.315068493150687,100.4412761916998,EP300,0.04599884289604234,True
Reactome_2022,Signaling By NOTCH1 R-HSA-1980143,1/74,0.0363978383040335,0.0459988428960424,0,0,30.315068493150687,100.4412761916998,EP300,0.04599884289604234,True
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,1/77,0.0378479500125182,0.0472731204436511,0,0,29.114035087719294,95.32454660857232,TP53,0.04727312044365114,True
Reactome_2022,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,1/77,0.0378479500125182,0.0472731204436511,0,0,29.114035087719294,95.32454660857232,EP300,0.04727312044365114,True
Reactome_2022,Signaling By Insulin Receptor R-HSA-74752,1/77,0.0378479500125182,0.0472731204436511,0,0,29.114035087719294,95.32454660857232,PIK3CA,0.04727312044365114,True
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,1/78,0.038330883967986,0.0475066168097432,0,0,28.734487734487736,93.71751271850756,PIK3CA,0.04750661680974327,True
Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,1/78,0.038330883967986,0.0475066168097432,0,0,28.734487734487736,93.71751271850756,EP300,0.04750661680974327,True
Reactome_2022,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,1/81,0.039778377237952,0.0489228317754122,0,0,27.65277777777778,89.16449601956255,EP300,0.048922831775412234,True
Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,1/81,0.039778377237952,0.0489228317754122,0,0,27.65277777777778,89.16449601956255,EP300,0.048922831775412234,True
Reactome_2022,Cell Cycle R-HSA-1640170,2/654,0.0403700903413071,0.0494610648838151,0,0,7.414877300613497,23.79928035405648,EP300;TP53,0.04946106488381519,True
Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,1/84,0.0412239094208194,0.0503151137797834,0,0,26.64926372155288,84.97748965941867,EP300,0.05031511377978338,False
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,1/87,0.0426674828826635,0.0516840075673018,0,0,25.71576227390181,81.11569629500502,PIK3CA,0.05168400756730182,False
Reactome_2022,RAC2 GTPase Cycle R-HSA-9013404,1/87,0.0426674828826635,0.0516840075673018,0,0,25.71576227390181,81.11569629500502,PIK3CA,0.05168400756730182,False
Reactome_2022,Chaperonin-mediated Protein Folding R-HSA-390466,1/90,0.0441090999770031,0.0530300415453857,0,0,24.845193508114857,77.54406436315156,TP53,0.05303004154538575,False
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,1/90,0.0441090999770031,0.0530300415453857,0,0,24.845193508114857,77.54406436315156,TP53,0.05303004154538575,False
Reactome_2022,Activation Of HOX Genes During Differentiation R-HSA-5619507,1/91,0.0445892046624482,0.0532086791696872,0,0,24.567901234567906,76.41264641223972,EP300,0.05320867916968726,False
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,1/91,0.0445892046624482,0.0532086791696872,0,0,24.567901234567906,76.41264641223972,EP300,0.05320867916968726,False
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,1/93,0.0455487630468527,0.0539525938673053,0,0,24.031400966183572,74.2323201774775,TP53,0.05395259386730523,False
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,1/93,0.0455487630468527,0.0539525938673053,0,0,24.031400966183572,74.2323201774775,PIK3CA,0.05395259386730523,False
Reactome_2022,Protein Folding R-HSA-391251,1/96,0.0469864744639164,0.0552478326114182,0,0,23.269005847953217,71.15418818005004,TP53,0.055247832611418184,False
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,1/96,0.0469864744639164,0.0552478326114182,0,0,23.269005847953217,71.15418818005004,TP53,0.055247832611418184,False
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,2/722,0.0483227086172864,0.0565219561175128,0,0,6.690972222222222,20.27266675076372,EP300;TP53,0.05652195611751269,False
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,1/99,0.048422236549271,0.0565219561175128,0,0,22.55328798185941,68.28675824910428,EP300,0.05652195611751269,False
Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,1/100,0.0489003911418304,0.0568732810019115,0,0,22.32435465768799,67.37423003045056,EP300,0.05687328100191145,False
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,1/101,0.0493783294859182,0.0570921273897436,0,0,22.1,66.48218412151981,TP53,0.05709212738974353,False
Reactome_2022,Adaptive Immune System R-HSA-1280218,2/733,0.0496612344620951,0.0570921273897436,0,0,6.586525307797538,19.776244053941998,PIK3CA;PTEN,0.05709212738974353,False
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,1/102,0.0498560516752303,0.0570921273897436,0,0,21.88008800880088,65.60996868685889,TP53,0.05709212738974353,False
Reactome_2022,Signaling By VEGF R-HSA-194138,1/102,0.0498560516752303,0.0570921273897436,0,0,21.88008800880088,65.60996868685889,PIK3CA,0.05709212738974353,False
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,2/736,0.050028733825923,0.0570921273897436,0,0,6.55858310626703,19.64399109910605,EP300;TP53,0.05709212738974353,False
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,1/103,0.0503335577922038,0.0570921273897436,0,0,21.664488017429196,64.75695871628933,TP53,0.05709212738974353,False
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,1/103,0.0503335577922038,0.0570921273897436,0,0,21.664488017429196,64.75695871628933,TP53,0.05709212738974353,False
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",1/106,0.0517647805964337,0.0580996313687245,0,0,21.04232804232804,62.30728596638391,PIK3CA,0.058099631368724536,False
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,1/106,0.0517647805964337,0.0580996313687245,0,0,21.04232804232804,62.30728596638391,TP53,0.058099631368724536,False
Reactome_2022,HATs Acetylate Histones R-HSA-3214847,1/106,0.0517647805964337,0.0580996313687245,0,0,21.04232804232804,62.30728596638391,EP300,0.058099631368724536,False
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.0522414233078482,0.0582274197285392,0,0,20.842767295597483,61.52533852087739,TP53,0.05822741972853914,False
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,1/107,0.0522414233078482,0.0582274197285392,0,0,20.842767295597483,61.52533852087739,TP53,0.05822741972853914,False
Reactome_2022,Nucleotide Excision Repair R-HSA-5696398,1/108,0.0527178503782264,0.0585551210083414,0,0,20.64693665628245,60.75982922373895,EP300,0.05855512100834143,False
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,1/112,0.0546214040317676,0.0604602437730945,0,0,19.8988988988989,57.85265494685789,TP53,0.06046024377309448,False
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,1/114,0.0555718892963041,0.0613009500485004,0,0,19.54473942969518,56.48581741086853,TP53,0.0613009500485004,False
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,1/116,0.0565215144325384,0.061922887825409,0,0,19.20289855072464,55.17249932078826,EP300,0.061922887825408966,False
Reactome_2022,Epigenetic Regulation Of Gene Expression R-HSA-212165,1/116,0.0565215144325384,0.061922887825409,0,0,19.20289855072464,55.17249932078826,EP300,0.061922887825408966,False
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,1/118,0.0574702801377919,0.0627481630075892,0,0,18.872744539411205,53.909755696325554,EP300,0.06274816300758912,False
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,1/119,0.0579443409196367,0.0630512997803505,0,0,18.71186440677966,53.29648635296648,EP300,0.06305129978035044,False
Reactome_2022,Cell-Cell Communication R-HSA-1500931,1/120,0.0584181871042884,0.0633521556097182,0,0,18.55368814192344,52.69484946624011,PIK3CA,0.06335215560971816,False
Reactome_2022,Metabolism Of Proteins R-HSA-392499,3/1890,0.0609950894436664,0.0659239855603264,0,0,4.111514876220759,11.499750538079214,PTEN;EP300;TP53,0.0659239855603263,False
Reactome_2022,Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,1/130,0.0631448649915911,0.0680184619540294,0,0,17.1068044788975,47.25453226369782,PIK3CA,0.06801846195402933,False
