"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-3700989","Transcriptional Regulation by TP53","3/10","359/11146",0.00835654596100279,9.3142061281337,4.79836297848297,0.00335900124544204,0.011407928758105,0.0034690777510027,"PTEN/TP53/EP300",3
"R-HSA-1912422","Pre-NOTCH Expression and Processing","2/10","108/11146",0.0185185185185185,20.6407407407407,6.14610493839286,0.0039790187704952,0.0132633959016507,0.00403331337360137,"TP53/EP300",2
"R-HSA-194138","Signaling by VEGF","2/10","108/11146",0.0185185185185185,20.6407407407407,6.14610493839286,0.0039790187704952,0.0132633959016507,0.00403331337360137,"KRAS/PIK3CA",2
"R-HSA-2219528","PI3K/AKT Signaling in Cancer","2/10","109/11146",0.018348623853211,20.451376146789,6.11523970547474,0.00405145170544213,0.0133809414124694,0.00406905820730065,"PTEN/PIK3CA",2
"R-HSA-9816359","Maternal to zygotic transition (MZT)","2/10","117/11146",0.0170940170940171,19.0529914529915,5.88233107620801,0.00465307322121814,0.0152282396330776,0.00463080971298265,"TP53/EP300",2
"R-HSA-199418","Negative regulation of the PI3K/AKT network","2/10","118/11146",0.0169491525423729,18.8915254237288,5.85484524241985,0.00473103163764881,0.0153438863923745,0.00466597714855833,"PTEN/PIK3CA",2
"R-HSA-202403","TCR signaling","2/10","120/11146",0.0166666666666667,18.5766666666667,5.80087585022029,0.00488877536474997,0.0157139208152678,0.00477850223622177,"PTEN/PIK3CA",2
"R-HSA-9730414","MITF-M-regulated melanocyte development","2/10","130/11146",0.0153846153846154,17.1476923076923,5.54939454844697,0.00571379067465029,0.0182032269280894,0.00553548421205058,"ARID1A/SMARCA4",2
"R-HSA-2454202","Fc epsilon receptor (FCERI) signaling","2/10","134/11146",0.0149253731343284,16.6358208955224,5.4565157127548,0.00606059727480396,0.019138728236223,0.00581996414200934,"KRAS/PIK3CA",2
"R-HSA-202733","Cell surface interactions at the vascular wall","2/10","137/11146",0.0145985401459854,16.2715328467153,5.38944945934249,0.00632694768319426,0.0198060970952168,0.0060229067190133,"KRAS/PIK3CA",2
"R-HSA-6807070","PTEN Regulation","2/10","140/11146",0.0142857142857143,15.9228571428571,5.32447350585572,0.00659862388524129,0.0204784879197144,0.00622737644342191,"PTEN/TP53",2
"R-HSA-9842860","Regulation of endogenous retroelements","2/10","142/11146",0.0140845070422535,15.6985915492958,5.28226309370016,0.00678268796028709,0.0208698091085757,0.00634637469968383,"ARID1A/SMARCA4",2
"R-HSA-5621481","C-type lectin receptors (CLRs)","2/10","143/11146",0.013986013986014,15.5888111888112,5.26147839158022,0.00687560124827439,0.0209764105879558,0.00637879152382281,"KRAS/EP300",2
"R-HSA-449147","Signaling by Interleukins","3/10","473/11146",0.00634249471458774,7.06934460887949,4.04207658446494,0.00728914916388322,0.0220512075546047,0.00670563036748214,"TP53/PIK3CA/SMARCA4",3
"R-HSA-9006936","Signaling by TGFB family members","2/10","158/11146",0.0126582278481013,14.1088607594937,4.97289848571297,0.00833914835365557,0.0250174450609667,0.00760764411210683,"ACVR2A/EP300",2
"R-HSA-5633007","Regulation of TP53 Activity","2/10","160/11146",0.0125,13.9325,4.93739765386404,0.00854409111773824,0.0254204363833534,0.0077301911809028,"TP53/EP300",2
"R-HSA-1250342","PI3K events in ERBB4 signaling","1/10","10/11146",0.1,111.46,10.4716677202847,0.00893928792689092,0.0261637695421198,0.00795623401280835,"PIK3CA",1
"R-HSA-9617629","Regulation of FOXO transcriptional activity by acetylation","1/10","10/11146",0.1,111.46,10.4716677202847,0.00893928792689092,0.0261637695421198,0.00795623401280835,"EP300",1
"R-HSA-1234158","Regulation of gene expression by Hypoxia-inducible Factor","1/10","11/11146",0.0909090909090909,101.327272727273,9.97575245701496,0.00982924905483051,0.0272194589210691,0.00827726236196254,"EP300",1
"R-HSA-1433617","Regulation of signaling by NODAL","1/10","11/11146",0.0909090909090909,101.327272727273,9.97575245701496,0.00982924905483051,0.0272194589210691,0.00827726236196254,"ACVR2A",1
"R-HSA-8851805","MET activates RAS signaling","1/10","11/11146",0.0909090909090909,101.327272727273,9.97575245701496,0.00982924905483051,0.0272194589210691,0.00827726236196254,"KRAS",1
"R-HSA-9028731","Activated NTRK2 signals through FRS2 and FRS3","1/10","11/11146",0.0909090909090909,101.327272727273,9.97575245701496,0.00982924905483051,0.0272194589210691,0.00827726236196254,"KRAS",1
"R-HSA-9634285","Constitutive Signaling by Overexpressed ERBB2","1/10","11/11146",0.0909090909090909,101.327272727273,9.97575245701496,0.00982924905483051,0.0272194589210691,0.00827726236196254,"KRAS",1
"R-HSA-9701898","STAT3 nuclear events downstream of ALK signaling","1/10","11/11146",0.0909090909090909,101.327272727273,9.97575245701496,0.00982924905483051,0.0272194589210691,0.00827726236196254,"EP300",1
"R-HSA-9818030","NFE2L2 regulating tumorigenic genes","1/10","11/11146",0.0909090909090909,101.327272727273,9.97575245701496,0.00982924905483051,0.0272194589210691,0.00827726236196254,"EP300",1
"R-HSA-170968","Frs2-mediated activation","1/10","12/11146",0.0833333333333333,92.8833333333333,9.54282988393914,0.010718490860798,0.0281653774444327,0.00856491010006142,"BRAF",1
"R-HSA-2197563","NOTCH2 intracellular domain regulates transcription","1/10","12/11146",0.0833333333333333,92.8833333333333,9.54282988393914,0.010718490860798,0.0281653774444327,0.00856491010006142,"EP300",1
"R-HSA-6803207","TP53 Regulates Transcription of Caspase Activators and Caspases","1/10","12/11146",0.0833333333333333,92.8833333333333,9.54282988393914,0.010718490860798,0.0281653774444327,0.00856491010006142,"TP53",1
"R-HSA-6803211","TP53 Regulates Transcription of Death Receptors and Ligands","1/10","12/11146",0.0833333333333333,92.8833333333333,9.54282988393914,0.010718490860798,0.0281653774444327,0.00856491010006142,"TP53",1
"R-HSA-8866907","Activation of the TFAP2 (AP-2) family of transcription factors","1/10","12/11146",0.0833333333333333,92.8833333333333,9.54282988393914,0.010718490860798,0.0281653774444327,0.00856491010006142,"EP300",1
"R-HSA-9027276","Erythropoietin activates Phosphoinositide-3-kinase (PI3K)","1/10","12/11146",0.0833333333333333,92.8833333333333,9.54282988393914,0.010718490860798,0.0281653774444327,0.00856491010006142,"PIK3CA",1
"R-HSA-9842663","Signaling by LTK","1/10","12/11146",0.0833333333333333,92.8833333333333,9.54282988393914,0.010718490860798,0.0281653774444327,0.00856491010006142,"PIK3CA",1
"R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","2/10","183/11146",0.0109289617486339,12.1814207650273,4.57017945554434,0.0110633001276443,0.0288607829416809,0.00877637843840588,"TP53/EP300",2
"R-HSA-171007","p38MAPK events","1/10","13/11146",0.0769230769230769,85.7384615384616,9.16055047073885,0.0116070138616419,0.0297889714344226,0.00905863458824546,"KRAS",1
"R-HSA-179812","GRB2 events in EGFR signaling","1/10","13/11146",0.0769230769230769,85.7384615384616,9.16055047073885,0.0116070138616419,0.0297889714344226,0.00905863458824546,"KRAS",1
"R-HSA-2990846","SUMOylation","2/10","189/11146",0.0105820105820106,11.794708994709,4.48509282308138,0.0117688254306413,0.0297889714344226,0.00905863458824546,"TP53/EP300",2
"R-HSA-1250347","SHC1 events in ERBB4 signaling","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"KRAS",1
"R-HSA-169893","Prolonged ERK activation events","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"BRAF",1
"R-HSA-180336","SHC1 events in EGFR signaling","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"KRAS",1
"R-HSA-3371568","Attenuation phase","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"EP300",1
"R-HSA-6803205","TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"TP53",1
"R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"TP53",1
"R-HSA-6804759","Regulation of TP53 Activity through Association with Co-factors","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"TP53",1
"R-HSA-8849471","PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"KRAS",1
"R-HSA-8941856","RUNX3 regulates NOTCH signaling","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"EP300",1
"R-HSA-9027284","Erythropoietin activates RAS","1/10","14/11146",0.0714285714285714,79.6142857142857,8.81971023773963,0.0124948185738828,0.0297889714344226,0.00905863458824546,"KRAS",1
"R-HSA-69275","G2/M Transition","2/10","197/11146",0.0101522842639594,11.3157360406091,4.37745339820652,0.0127400377369678,0.0301737735875554,0.00917565044767767,"TP53/EP300",2
"R-HSA-453274","Mitotic G2-G2/M phases","2/10","199/11146",0.0100502512562814,11.2020100502513,4.35151165902561,0.0129882431939926,0.030560572221159,0.00929327342397817,"TP53/EP300",2
"R-HSA-918233","TRAF3-dependent IRF activation pathway","1/10","15/11146",0.0666666666666667,74.3066666666667,8.51329015532299,0.0133819055137198,0.0310805547415427,0.00945139676351005,"EP300",1
"R-HSA-9735871","SARS-CoV-1 targets host intracellular signalling and regulatory pathways","1/10","15/11146",0.0666666666666667,74.3066666666667,8.51329015532299,0.0133819055137198,0.0310805547415427,0.00945139676351005,"EP300",1
"R-HSA-1295596","Spry regulation of FGF signaling","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"BRAF",1
"R-HSA-156711","Polo-like kinase mediated events","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"EP300",1
"R-HSA-1963640","GRB2 events in ERBB2 signaling","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"KRAS",1
"R-HSA-1963642","PI3K events in ERBB2 signaling","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"PIK3CA",1
"R-HSA-210744","Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"EP300",1
"R-HSA-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"TP53",1
"R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"PIK3CA",1
"R-HSA-9614657","FOXO-mediated transcription of cell death genes","1/10","16/11146",0.0625,69.6625,8.23583138287121,0.0142682751970239,0.0315127550363718,0.00958282609293177,"EP300",1
"R-HSA-1483257","Phospholipid metabolism","2/10","212/11146",0.00943396226415094,10.5150943396226,4.19147537988546,0.0146536093339548,0.0321664595135594,0.00978161341932801,"PTEN/PIK3CA",2
"R-HSA-1502540","Signaling by Activin","1/10","17/11146",0.0588235294117647,65.5647058823529,7.98301585355958,0.0151539281393448,0.0327319541596524,0.00995357670352003,"ACVR2A",1
"R-HSA-180292","GAB1 signalosome","1/10","17/11146",0.0588235294117647,65.5647058823529,7.98301585355958,0.0151539281393448,0.0327319541596524,0.00995357670352003,"PIK3CA",1
"R-HSA-416476","G alpha (q) signalling events","2/10","216/11146",0.00925925925925926,10.3203703703704,4.14500816568904,0.0151839898462832,0.0327319541596524,0.00995357670352003,"KRAS/PIK3CA",2
"R-HSA-5689880","Ub-specific processing proteases","2/10","219/11146",0.0091324200913242,10.17899543379,4.11094971908245,0.0155872623046354,0.0331838583225639,0.0100909978524756,"PTEN/TP53",2
"R-HSA-1368082","RORA activates gene expression","1/10","18/11146",0.0555555555555556,61.9222222222222,7.75137692510841,0.0160388648559059,0.0331838583225639,0.0100909978524756,"EP300",1
"R-HSA-1839117","Signaling by cytosolic FGFR1 fusion mutants","1/10","18/11146",0.0555555555555556,61.9222222222222,7.75137692510841,0.0160388648559059,0.0331838583225639,0.0100909978524756,"PIK3CA",1
"R-HSA-5654704","SHC-mediated cascade:FGFR3","1/10","18/11146",0.0555555555555556,61.9222222222222,7.75137692510841,0.0160388648559059,0.0331838583225639,0.0100909978524756,"KRAS",1
"R-HSA-5654710","PI-3K cascade:FGFR3","1/10","18/11146",0.0555555555555556,61.9222222222222,7.75137692510841,0.0160388648559059,0.0331838583225639,0.0100909978524756,"PIK3CA",1
"R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","1/10","18/11146",0.0555555555555556,61.9222222222222,7.75137692510841,0.0160388648559059,0.0331838583225639,0.0100909978524756,"KRAS",1
"R-HSA-9758274","Regulation of NF-kappa B signaling","1/10","18/11146",0.0555555555555556,61.9222222222222,7.75137692510841,0.0160388648559059,0.0331838583225639,0.0100909978524756,"TP53",1
"R-HSA-9818027","NFE2L2 regulating anti-oxidant/detoxification enzymes","1/10","19/11146",0.0526315789473684,58.6631578947368,7.53809496433587,0.016923085861607,0.0346699456138334,0.0105429074381248,"EP300",1
"R-HSA-201681","TCF dependent signaling in response to WNT","2/10","232/11146",0.00862068965517241,9.60862068965517,3.97064459111787,0.0173885404477374,0.0346699456138334,0.0105429074381248,"EP300/SMARCA4",2
"R-HSA-167044","Signalling to RAS","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"KRAS",1
"R-HSA-3232118","SUMOylation of transcription factors","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"TP53",1
"R-HSA-5654706","FRS-mediated FGFR3 signaling","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"KRAS",1
"R-HSA-5654719","SHC-mediated cascade:FGFR4","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"KRAS",1
"R-HSA-5654720","PI-3K cascade:FGFR4","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"PIK3CA",1
"R-HSA-6803204","TP53 Regulates Transcription of Genes Involved in Cytochrome C Release","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"TP53",1
"R-HSA-6804115","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"TP53",1
"R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","1/10","20/11146",0.05,55.73,7.34084988987783,0.0178065916710239,0.0346699456138334,0.0105429074381248,"EP300",1
"R-HSA-157118","Signaling by NOTCH","2/10","235/11146",0.00851063829787234,9.48595744680851,3.93983404007757,0.0178164998293311,0.0346699456138334,0.0105429074381248,"TP53/EP300",2
"R-HSA-442982","Ras activation upon Ca2+ influx through NMDA receptor","1/10","21/11146",0.0476190476190476,53.0761904761905,7.15771281826073,0.0186893827984093,0.0355988243779224,0.0108253734950407,"KRAS",1
"R-HSA-5218921","VEGFR2 mediated cell proliferation","1/10","21/11146",0.0476190476190476,53.0761904761905,7.15771281826073,0.0186893827984093,0.0355988243779224,0.0108253734950407,"KRAS",1
"R-HSA-5654688","SHC-mediated cascade:FGFR1","1/10","21/11146",0.0476190476190476,53.0761904761905,7.15771281826073,0.0186893827984093,0.0355988243779224,0.0108253734950407,"KRAS",1
"R-HSA-5654689","PI-3K cascade:FGFR1","1/10","21/11146",0.0476190476190476,53.0761904761905,7.15771281826073,0.0186893827984093,0.0355988243779224,0.0108253734950407,"PIK3CA",1
"R-HSA-1181150","Signaling by NODAL","1/10","22/11146",0.0454545454545455,50.6636363636364,6.98706512022732,0.0195714597576917,0.0361319257065078,0.0109874861797567,"ACVR2A",1
"R-HSA-1250196","SHC1 events in ERBB2 signaling","1/10","22/11146",0.0454545454545455,50.6636363636364,6.98706512022732,0.0195714597576917,0.0361319257065078,0.0109874861797567,"KRAS",1
"R-HSA-389357","CD28 dependent PI3K/Akt signaling","1/10","22/11146",0.0454545454545455,50.6636363636364,6.98706512022732,0.0195714597576917,0.0361319257065078,0.0109874861797567,"PIK3CA",1
"R-HSA-5654712","FRS-mediated FGFR4 signaling","1/10","22/11146",0.0454545454545455,50.6636363636364,6.98706512022732,0.0195714597576917,0.0361319257065078,0.0109874861797567,"KRAS",1
"R-HSA-912631","Regulation of signaling by CBL","1/10","22/11146",0.0454545454545455,50.6636363636364,6.98706512022732,0.0195714597576917,0.0361319257065078,0.0109874861797567,"PIK3CA",1
"R-HSA-9665686","Signaling by ERBB2 TMD/JMD mutants","1/10","22/11146",0.0454545454545455,50.6636363636364,6.98706512022732,0.0195714597576917,0.0361319257065078,0.0109874861797567,"KRAS",1
