"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010721","negative regulation of cell development","3/10","281/18986",0.0106761565836299,20.2697508896797,7.47056362559221,0.000356380380469209,0.00340601707135457,0.00103663879252594,"PTEN/NF1/TP53",3
"GO:1902895","positive regulation of miRNA transcription","2/10","56/18986",0.0357142857142857,67.8071428571428,11.4932954271757,0.000378729330489233,0.00359219031645848,0.00109330157605345,"TP53/SMARCA4",2
"GO:0045165","cell fate commitment","3/10","297/18986",0.0101010101010101,19.1777777777778,7.24817962353301,0.000419160632988602,0.00394578280076489,0.00120091926507221,"TP53/EP300/BRAF",3
"GO:0048511","rhythmic process","3/10","299/18986",0.0100334448160535,19.0494983277592,7.22160785407456,0.000427476551618635,0.00399403464646665,0.00121560496218339,"PTEN/TP53/EP300",3
"GO:0048168","regulation of neuronal synaptic plasticity","2/10","60/18986",0.0333333333333333,63.2866666666667,11.0928786482177,0.000434803731515269,0.00403240201375642,0.00122728226751288,"NF1/KRAS",2
"GO:0042306","regulation of protein import into nucleus","2/10","61/18986",0.0327868852459016,62.2491803278688,10.9989244615829,0.000449416516297155,0.00413727557650027,0.00125920107507407,"NF1/EP300",2
"GO:0010563","negative regulation of phosphorus metabolic process","3/10","306/18986",0.00980392156862745,18.6137254901961,7.13060641874467,0.00045742137243257,0.00414993882815636,0.00126305520076728,"PTEN/NF1/TP53",3
"GO:0045936","negative regulation of phosphate metabolic process","3/10","306/18986",0.00980392156862745,18.6137254901961,7.13060641874467,0.00045742137243257,0.00414993882815636,0.00126305520076728,"PTEN/NF1/TP53",3
"GO:0051932","synaptic transmission, GABAergic","2/10","62/18986",0.032258064516129,61.2451612903226,10.9072310099066,0.00046426656740491,0.00418173915389171,0.0012727337932645,"NF1/KRAS",2
"GO:0045058","T cell selection","2/10","63/18986",0.0317460317460317,60.2730158730159,10.8177083897624,0.000479353681295125,0.00428679149272498,0.00130470701224688,"EP300/BRAF",2
"GO:0001666","response to hypoxia","3/10","317/18986",0.00946372239747634,17.9678233438486,6.99355834062484,0.000507162987243484,0.00446726105831121,0.00135963385161313,"NF1/TP53/EP300",3
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","3/10","317/18986",0.00946372239747634,17.9678233438486,6.99355834062484,0.000507162987243484,0.00446726105831121,0.00135963385161313,"PTEN/NF1/PIK3CA",3
"GO:0001756","somitogenesis","2/10","65/18986",0.0307692307692308,58.4184615384615,10.6448403482481,0.000510238283816696,0.00446726105831121,0.00135963385161313,"TP53/EP300",2
"GO:0010812","negative regulation of cell-substrate adhesion","2/10","66/18986",0.0303030303030303,57.5333333333333,10.5613384386545,0.000526035365928474,0.00451132124414294,0.00137304379551013,"PTEN/NF1",2
"GO:0043470","regulation of carbohydrate catabolic process","2/10","66/18986",0.0303030303030303,57.5333333333333,10.5613384386545,0.000526035365928474,0.00451132124414294,0.00137304379551013,"TP53/EP300",2
"GO:0034504","protein localization to nucleus","3/10","321/18986",0.00934579439252336,17.7439252336449,6.94542394606516,0.000526080592368106,0.00451132124414294,0.00137304379551013,"NF1/TP53/EP300",3
"GO:0006302","double-strand break repair","3/10","323/18986",0.00928792569659443,17.6340557275542,6.92168211720727,0.000535707792224599,0.00452446673083261,0.00137704469191307,"ARID1A/TP53/SMARCA4",3
"GO:0098813","nuclear chromosome segregation","3/10","324/18986",0.00925925925925926,17.5796296296296,6.90989108700474,0.000540563742011323,0.00452446673083261,0.00137704469191307,"PTEN/ARID1A/SMARCA4",3
"GO:0045912","negative regulation of carbohydrate metabolic process","2/10","67/18986",0.0298507462686567,56.6746268656716,10.4796937820493,0.000542068697783459,0.00452446673083261,0.00137704469191307,"TP53/EP300",2
"GO:2000630","positive regulation of miRNA metabolic process","2/10","67/18986",0.0298507462686567,56.6746268656716,10.4796937820493,0.000542068697783459,0.00452446673083261,0.00137704469191307,"TP53/SMARCA4",2
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/10","326/18986",0.00920245398773006,17.4717791411043,6.88646676261836,0.000550360698146363,0.00456325558992878,0.00138885028043906,"TP53/ACVR2A/EP300",3
"GO:0034605","cellular response to heat","2/10","69/18986",0.0289855072463768,55.031884057971,10.3217061214473,0.000574843298930473,0.00470811385153172,0.00143293863650116,"NF1/EP300",2
"GO:0036293","response to decreased oxygen levels","3/10","331/18986",0.00906344410876133,17.2078549848943,6.82880761030447,0.000575352571313381,0.00470811385153172,0.00143293863650116,"NF1/TP53/EP300",3
"GO:0043525","positive regulation of neuron apoptotic process","2/10","70/18986",0.0285714285714286,54.2457142857143,10.2452365376146,0.000591584162609266,0.0048095024129013,0.00146379676599148,"NF1/TP53",2
"GO:0002429","immune response-activating cell surface receptor signaling pathway","3/10","336/18986",0.00892857142857143,16.9517857142857,6.77239830742557,0.00060106507413701,0.00485505466335185,0.00147766082742002,"EP300/BRAF/PIK3CA",3
"GO:0048872","homeostasis of number of cells","3/10","339/18986",0.00884955752212389,16.8017699115044,6.73913354148189,0.000616842142797071,0.00489666592342056,0.0014903254281808,"NF1/ACVR2A/KRAS",3
"GO:0006913","nucleocytoplasmic transport","3/10","340/18986",0.00882352941176471,16.7523529411765,6.72813996297383,0.000622159847731437,0.00489666592342056,0.0014903254281808,"NF1/TP53/EP300",3
"GO:0048545","response to steroid hormone","3/10","340/18986",0.00882352941176471,16.7523529411765,6.72813996297383,0.000622159847731437,0.00489666592342056,0.0014903254281808,"EP300/PIK3CA/SMARCA4",3
"GO:0051169","nuclear transport","3/10","340/18986",0.00882352941176471,16.7523529411765,6.72813996297383,0.000622159847731437,0.00489666592342056,0.0014903254281808,"NF1/TP53/EP300",3
"GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","2/10","72/18986",0.0277777777777778,52.7388888888889,10.0970525980434,0.000625772002993042,0.00489666592342056,0.0014903254281808,"EP300/SMARCA4",2
"GO:2000036","regulation of stem cell population maintenance","2/10","74/18986",0.027027027027027,51.3135135135135,9.95485047959245,0.000660899977818514,0.00513942094552037,0.00156420916620008,"ARID1A/SMARCA4",2
"GO:0032008","positive regulation of TOR signaling","2/10","75/18986",0.0266666666666667,50.6293333333333,9.88586762165744,0.000678816009973193,0.005246158299299,0.00159669522813708,"EP300/PIK3CA",2
"GO:0045661","regulation of myoblast differentiation","2/10","76/18986",0.0263157894736842,49.9631578947368,9.8182348613507,0.000696966469155749,0.00532074402062803,0.00161939577557369,"ARID1A/SMARCA4",2
"GO:1902893","regulation of miRNA transcription","2/10","76/18986",0.0263157894736842,49.9631578947368,9.8182348613507,0.000696966469155749,0.00532074402062803,0.00161939577557369,"TP53/SMARCA4",2
"GO:0033135","regulation of peptidyl-serine phosphorylation","2/10","77/18986",0.025974025974026,49.3142857142857,9.75190832185627,0.000715351153407198,0.00539529906063742,0.00164208698499306,"PTEN/BRAF",2
"GO:0061614","miRNA transcription","2/10","77/18986",0.025974025974026,49.3142857142857,9.75190832185627,0.000715351153407198,0.00539529906063742,0.00164208698499306,"TP53/SMARCA4",2
"GO:0070482","response to oxygen levels","3/10","358/18986",0.00837988826815642,15.9100558659218,6.53793553841065,0.000722983027596588,0.00542020808713131,0.00164966817516524,"NF1/TP53/EP300",3
"GO:0031589","cell-substrate adhesion","3/10","361/18986",0.00831024930747922,15.7778393351801,6.5075777520913,0.000740743116532134,0.00552029989225138,0.00168013163022953,"PTEN/NF1/BRAF",3
"GO:0031346","positive regulation of cell projection organization","3/10","363/18986",0.00826446280991736,15.6909090909091,6.48754117236521,0.000752737579001981,0.005543690875944,0.00168725079627689,"EP300/BRAF/PIK3CA",3
"GO:0051090","regulation of DNA-binding transcription factor activity","3/10","363/18986",0.00826446280991736,15.6909090909091,6.48754117236521,0.000752737579001981,0.005543690875944,0.00168725079627689,"PTEN/EP300/SMARCA4",3
"GO:0009895","negative regulation of catabolic process","3/10","367/18986",0.00817438692098093,15.5198910081744,6.44794281907088,0.000777099510946654,0.00566067193456584,0.00172285458240527,"TP53/EP300/PIK3CA",3
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","3/10","369/18986",0.00813008130081301,15.4357723577236,6.42837677719141,0.000789468060547716,0.00566067193456584,0.00172285458240527,"EP300/BRAF/PIK3CA",3
"GO:0007517","muscle organ development","3/10","369/18986",0.00813008130081301,15.4357723577236,6.42837677719141,0.000789468060547716,0.00566067193456584,0.00172285458240527,"NF1/KRAS/EP300",3
"GO:0046928","regulation of neurotransmitter secretion","2/10","81/18986",0.0246913580246914,46.879012345679,9.49885358661171,0.000791228105869825,0.00566067193456584,0.00172285458240527,"NF1/BRAF",2
"GO:0070897","transcription preinitiation complex assembly","2/10","81/18986",0.0246913580246914,46.879012345679,9.49885358661171,0.000791228105869825,0.00566067193456584,0.00172285458240527,"TP53/SMARCA4",2
"GO:0010506","regulation of autophagy","3/10","373/18986",0.00804289544235925,15.2702412868633,6.38970059232032,0.000814583016326989,0.00579464736614426,0.00176363069324384,"TP53/EP300/PIK3CA",3
"GO:0007405","neuroblast proliferation","2/10","83/18986",0.0240963855421687,45.7493975903614,9.37915768069846,0.000830566689868331,0.00580932679170475,0.00176809845182203,"NF1/TP53",2
"GO:0061053","somite development","2/10","83/18986",0.0240963855421687,45.7493975903614,9.37915768069846,0.000830566689868331,0.00580932679170475,0.00176809845182203,"TP53/EP300",2
"GO:0071901","negative regulation of protein serine/threonine kinase activity","2/10","83/18986",0.0240963855421687,45.7493975903614,9.37915768069846,0.000830566689868331,0.00580932679170475,0.00176809845182203,"PTEN/NF1",2
"GO:0030336","negative regulation of cell migration","3/10","383/18986",0.00783289817232376,14.8715404699739,6.29557717448188,0.000879599498924386,0.0061181031814074,0.00186207613222589,"PTEN/NF1/BRAF",3
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","2/10","86/18986",0.0232558139534884,44.153488372093,9.20740394216234,0.000891320172343791,0.00613149920755179,0.00186615328159891,"TP53/EP300",2
"GO:1900542","regulation of purine nucleotide metabolic process","2/10","86/18986",0.0232558139534884,44.153488372093,9.20740394216234,0.000891320172343791,0.00613149920755179,0.00186615328159891,"TP53/EP300",2
"GO:0031647","regulation of protein stability","3/10","387/18986",0.00775193798449612,14.7178294573643,6.25891494115825,0.000906508871135643,0.00620190768667664,0.00188758246391201,"PTEN/TP53/EP300",3
"GO:0006140","regulation of nucleotide metabolic process","2/10","87/18986",0.0229885057471264,43.6459770114943,9.15211033418683,0.000912036024335657,0.00620581033950132,0.0018887702563473,"TP53/EP300",2
"GO:0034103","regulation of tissue remodeling","2/10","88/18986",0.0227272727272727,43.15,9.09774914247686,0.000932983887282824,0.00631403149663835,0.00192170792145879,"NF1/TP53",2
"GO:0033077","T cell differentiation in thymus","2/10","89/18986",0.0224719101123595,42.6651685393258,9.04429417144921,0.000954163560576924,0.00638830362482518,0.00194431302521163,"TP53/BRAF",2
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","2/10","89/18986",0.0224719101123595,42.6651685393258,9.04429417144921,0.000954163560576924,0.00638830362482518,0.00194431302521163,"PTEN/TP53",2
"GO:0048145","regulation of fibroblast proliferation","2/10","90/18986",0.0222222222222222,42.1911111111111,8.99172024591616,0.000975574843721829,0.00643182733860012,0.00195755969108226,"NF1/TP53",2
"GO:0048708","astrocyte differentiation","2/10","90/18986",0.0222222222222222,42.1911111111111,8.99172024591616,0.000975574843721829,0.00643182733860012,0.00195755969108226,"NF1/KRAS",2
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","3/10","397/18986",0.00755667506297229,14.3471032745592,6.16960309066284,0.000976076033813118,0.00643182733860012,0.00195755969108226,"TP53/ACVR2A/EP300",3
"GO:2000146","negative regulation of cell motility","3/10","398/18986",0.00753768844221105,14.3110552763819,6.16085029678416,0.00098321476273555,0.00644494703112517,0.0019615527368987,"PTEN/NF1/BRAF",3
"GO:0034644","cellular response to UV","2/10","91/18986",0.021978021978022,41.7274725274725,8.94000316051866,0.000997217536333593,0.00646899666056818,0.00196887236516368,"TP53/EP300",2
"GO:0051851","modulation by host of symbiont process","2/10","91/18986",0.021978021978022,41.7274725274725,8.94000316051866,0.000997217536333593,0.00646899666056818,0.00196887236516368,"EP300/SMARCA4",2
"GO:2000628","regulation of miRNA metabolic process","2/10","92/18986",0.0217391304347826,41.2739130434783,8.88911963218949,0.00101909143814043,0.00657681691006093,0.00200168801197415,"TP53/SMARCA4",2
"GO:0030071","regulation of mitotic metaphase/anaphase transition","2/10","93/18986",0.021505376344086,40.8301075268817,8.8390472554343,0.00104119634898265,0.00665090729044016,0.00202423779984811,"ARID1A/SMARCA4",2
"GO:2000106","regulation of leukocyte apoptotic process","2/10","93/18986",0.021505376344086,40.8301075268817,8.8390472554343,0.00104119634898265,0.00665090729044016,0.00202423779984811,"NF1/TP53",2
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","2/10","94/18986",0.0212765957446809,40.3957446808511,8.78976446023509,0.00106353206881259,0.0067249603543099,0.0020467762302507,"PTEN/NF1",2
"GO:2000781","positive regulation of double-strand break repair","2/10","94/18986",0.0212765957446809,40.3957446808511,8.78976446023509,0.00106353206881259,0.0067249603543099,0.0020467762302507,"ARID1A/SMARCA4",2
"GO:0072091","regulation of stem cell proliferation","2/10","96/18986",0.0208333333333333,39.5541666666667,8.69348527616813,0.00110889513580504,0.0068920271379477,0.00209762386408027,"NF1/TP53",2
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","2/10","96/18986",0.0208333333333333,39.5541666666667,8.69348527616813,0.00110889513580504,0.0068920271379477,0.00209762386408027,"ARID1A/SMARCA4",2
"GO:1990874","vascular associated smooth muscle cell proliferation","2/10","96/18986",0.0208333333333333,39.5541666666667,8.69348527616813,0.00110889513580504,0.0068920271379477,0.00209762386408027,"PTEN/NF1",2
"GO:0030900","forebrain development","3/10","416/18986",0.00721153846153846,13.6918269230769,6.00852426509404,0.00111747724361293,0.0068920271379477,0.00209762386408027,"PTEN/NF1/KRAS",3
"GO:0040013","negative regulation of locomotion","3/10","416/18986",0.00721153846153846,13.6918269230769,6.00852426509404,0.00111747724361293,0.0068920271379477,0.00209762386408027,"PTEN/NF1/BRAF",3
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","2/10","97/18986",0.0206185567010309,39.1463917525773,8.64644957899282,0.00113192208343207,0.00694689435518115,0.00211432298350057,"ARID1A/SMARCA4",2
"GO:1902807","negative regulation of cell cycle G1/S phase transition","2/10","98/18986",0.0204081632653061,38.7469387755102,8.60012477823493,0.0011551790409758,0.00705504467952048,0.00214723909028621,"PTEN/TP53",2
"GO:0051588","regulation of neurotransmitter transport","2/10","99/18986",0.0202020202020202,38.3555555555556,8.55449292976299,0.0011786658089481,0.00714133156493267,0.00217350094712092,"NF1/BRAF",2
"GO:0014706","striated muscle tissue development","3/10","424/18986",0.00707547169811321,13.4334905660377,5.94383271749586,0.00118071536257273,0.00714133156493267,0.00217350094712092,"NF1/KRAS/EP300",3
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","3/10","425/18986",0.00705882352941176,13.4018823529412,5.93586960042612,0.00118877697020661,0.00715552291682054,0.00217782015796959,"TP53/ACVR2A/EP300",3
"GO:0044784","metaphase/anaphase transition of cell cycle","2/10","100/18986",0.02,37.972,8.50953671826302,0.00120238218797263,0.00716848809210349,0.00218176617566963,"ARID1A/SMARCA4",2
"GO:0071229","cellular response to acid chemical","2/10","100/18986",0.02,37.972,8.50953671826302,0.00120238218797263,0.00716848809210349,0.00218176617566963,"EP300/PIK3CA",2
"GO:0007059","chromosome segregation","3/10","429/18986",0.00699300699300699,13.2769230769231,5.90428430793776,0.0012213746376157,0.00722757953557082,0.00219975096004426,"PTEN/ARID1A/SMARCA4",3
"GO:0048661","positive regulation of smooth muscle cell proliferation","2/10","101/18986",0.0198019801980198,37.5960396039604,8.46523942917201,0.00122632797878476,0.00722757953557082,0.00219975096004426,"NF1/PIK3CA",2
"GO:0003002","regionalization","3/10","430/18986",0.00697674418604651,13.2460465116279,5.89645400717087,0.00122961217338385,0.00722757953557082,0.00219975096004426,"TP53/ACVR2A/EP300",3
"GO:0035282","segmentation","2/10","102/18986",0.0196078431372549,37.2274509803922,8.42158492212774,0.00125050298223152,0.00724828580441606,0.00220605301933631,"TP53/EP300",2
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","2/10","102/18986",0.0196078431372549,37.2274509803922,8.42158492212774,0.00125050298223152,0.00724828580441606,0.00220605301933631,"EP300/BRAF",2
"GO:0048534","hematopoietic or lymphoid organ development","2/10","102/18986",0.0196078431372549,37.2274509803922,8.42158492212774,0.00125050298223152,0.00724828580441606,0.00220605301933631,"TP53/BRAF",2
"GO:2000177","regulation of neural precursor cell proliferation","2/10","103/18986",0.0194174757281553,36.8660194174757,8.37855760583931,0.00127490699927159,0.00735568462252547,0.00223874040134036,"NF1/TP53",2
"GO:0010906","regulation of glucose metabolic process","2/10","105/18986",0.019047619047619,36.1638095238095,8.29432478418359,0.00132440127852406,0.00760619449867946,0.00231498436902805,"TP53/EP300",2
"GO:0042060","wound healing","3/10","444/18986",0.00675675675675676,12.8283783783784,5.78950415991894,0.00134867956675346,0.00764508104660978,0.00232681968965255,"PTEN/NF1/PIK3CA",3
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/10","106/18986",0.0188679245283019,35.822641509434,8.25309063357705,0.00134949114321147,0.00764508104660978,0.00232681968965255,"TP53/EP300",2
"GO:0009408","response to heat","2/10","106/18986",0.0188679245283019,35.822641509434,8.25309063357705,0.00134949114321147,0.00764508104660978,0.00232681968965255,"NF1/EP300",2
"GO:0060537","muscle tissue development","3/10","447/18986",0.00671140939597315,12.7422818791946,5.76721412060626,0.00137511208961974,0.00772623053213992,0.00235151795244211,"NF1/KRAS/EP300",3
"GO:0033045","regulation of sister chromatid segregation","2/10","108/18986",0.0185185185185185,35.1592592592593,8.17231872919378,0.00140035532973196,0.00772623053213992,0.00235151795244211,"ARID1A/SMARCA4",2
"GO:0022411","cellular component disassembly","3/10","450/18986",0.00666666666666667,12.6573333333333,5.74513748872818,0.00140187227499016,0.00772623053213992,0.00235151795244211,"ARID1A/PIK3CA/SMARCA4",3
"GO:0048732","gland development","3/10","450/18986",0.00666666666666667,12.6573333333333,5.74513748872818,0.00140187227499016,0.00772623053213992,0.00235151795244211,"NF1/BRAF/PIK3CA",3
"GO:0030099","myeloid cell differentiation","3/10","451/18986",0.00665188470066519,12.6292682926829,5.73782542617367,0.0014108654311682,0.00772623053213992,0.00235151795244211,"NF1/ACVR2A/EP300",3
"GO:0010975","regulation of neuron projection development","3/10","452/18986",0.00663716814159292,12.6013274336283,5.73053655679932,0.00141989523442943,0.00772623053213992,0.00235151795244211,"PTEN/EP300/BRAF",3
"GO:0016032","viral process","3/10","452/18986",0.00663716814159292,12.6013274336283,5.73053655679932,0.00141989523442943,0.00772623053213992,0.00235151795244211,"TP53/EP300/SMARCA4",3
"GO:0048144","fibroblast proliferation","2/10","109/18986",0.018348623853211,34.8366972477064,8.13275504089027,0.00142612925470849,0.00772623053213992,0.00235151795244211,"NF1/TP53",2
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/10","109/18986",0.018348623853211,34.8366972477064,8.13275504089027,0.00142612925470849,0.00772623053213992,0.00235151795244211,"ACVR2A/EP300",2
"GO:0010586","miRNA metabolic process","2/10","110/18986",0.0181818181818182,34.52,8.09372292740973,0.00145213080311034,0.00772623053213992,0.00235151795244211,"TP53/SMARCA4",2
"GO:0048709","oligodendrocyte differentiation","2/10","110/18986",0.0181818181818182,34.52,8.09372292740973,0.00145213080311034,0.00772623053213992,0.00235151795244211,"PTEN/NF1",2
"GO:0060291","long-term synaptic potentiation","2/10","110/18986",0.0181818181818182,34.52,8.09372292740973,0.00145213080311034,0.00772623053213992,0.00235151795244211,"NF1/BRAF",2
"GO:0090398","cellular senescence","2/10","110/18986",0.0181818181818182,34.52,8.09372292740973,0.00145213080311034,0.00772623053213992,0.00235151795244211,"PTEN/TP53",2
"GO:1901796","regulation of signal transduction by p53 class mediator","2/10","110/18986",0.0181818181818182,34.52,8.09372292740973,0.00145213080311034,0.00772623053213992,0.00235151795244211,"TP53/EP300",2
"GO:0001503","ossification","3/10","456/18986",0.00657894736842105,12.4907894736842,5.70161048511846,0.00145638211308708,0.00772623053213992,0.00235151795244211,"PTEN/NF1/ACVR2A",3
"GO:0072594","establishment of protein localization to organelle","3/10","462/18986",0.00649350649350649,12.3285714285714,5.65889601737869,0.00151222197073728,0.00798861564288216,0.00243137620878034,"NF1/TP53/EP300",3
"GO:0007173","epidermal growth factor receptor signaling pathway","2/10","114/18986",0.0175438596491228,33.3087719298246,7.94267655227045,0.00155840926963724,0.0081368543921814,0.00247649343363853,"BRAF/PIK3CA",2
"GO:0010821","regulation of mitochondrion organization","2/10","114/18986",0.0175438596491228,33.3087719298246,7.94267655227045,0.00155840926963724,0.0081368543921814,0.00247649343363853,"TP53/EP300",2
"GO:0051051","negative regulation of transport","3/10","467/18986",0.00642398286937901,12.196573875803,5.62390258350765,0.00155978039466736,0.0081368543921814,0.00247649343363853,"PTEN/NF1/BRAF",3
"GO:0045445","myoblast differentiation","2/10","115/18986",0.0173913043478261,33.0191304347826,7.90613018074351,0.00158554596513783,0.00823694418403551,0.00250695627595498,"ARID1A/SMARCA4",2
"GO:0031329","regulation of cellular catabolic process","3/10","472/18986",0.00635593220338983,12.0673728813559,5.58944100862114,0.00160827865456845,0.00831013246597324,0.00252923150553414,"TP53/EP300/PIK3CA",3
"GO:0006661","phosphatidylinositol biosynthetic process","2/10","116/18986",0.0172413793103448,32.7344827586207,7.87004894944431,0.00161290909683027,0.00831013246597324,0.00252923150553414,"PTEN/PIK3CA",2
"GO:0007389","pattern specification process","3/10","476/18986",0.00630252100840336,11.9659663865546,5.56224535739249,0.00164775883984754,0.0084548937192177,0.00257329033660401,"TP53/ACVR2A/EP300",3
"GO:0046822","regulation of nucleocytoplasmic transport","2/10","118/18986",0.0169491525423729,32.1796610169492,7.7992425009915,0.00166831387896719,0.00852542439374254,0.00259475670971481,"NF1/EP300",2
"GO:0043086","negative regulation of catalytic activity","3/10","486/18986",0.00617283950617284,11.7197530864198,5.49566203839135,0.00174913549225554,0.00890210421261763,0.00270940114761021,"PTEN/NF1/TP53",3
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","2/10","122/18986",0.0163934426229508,31.1245901639344,7.66279370043056,0.00178183199569266,0.00895925164099283,0.00272679426100505,"EP300/SMARCA4",2
"GO:0071482","cellular response to light stimulus","2/10","122/18986",0.0163934426229508,31.1245901639344,7.66279370043056,0.00178183199569266,0.00895925164099283,0.00272679426100505,"TP53/EP300",2
"GO:0071887","leukocyte apoptotic process","2/10","122/18986",0.0163934426229508,31.1245901639344,7.66279370043056,0.00178183199569266,0.00895925164099283,0.00272679426100505,"NF1/TP53",2
"GO:0006091","generation of precursor metabolites and energy","3/10","490/18986",0.00612244897959184,11.6240816326531,5.46957391352182,0.0017907662520183,0.00896815739010764,0.00272950477149736,"TP53/EP300/PIK3CA",3
"GO:0007264","small GTPase-mediated signal transduction","3/10","491/18986",0.00610997963340122,11.6004073319756,5.46309933029558,0.00180127109033714,0.0089848263151478,0.00273457804446234,"NF1/TP53/KRAS",3
"GO:0019080","viral gene expression","2/10","123/18986",0.016260162601626,30.8715447154472,7.62970628613779,0.00181077465739462,0.00899638837721453,0.00273809701744717,"EP300/SMARCA4",2
"GO:0001952","regulation of cell-matrix adhesion","2/10","125/18986",0.016,30.3776,7.56470379067647,0.00186933436247827,0.00921419929851496,0.00280438889024921,"PTEN/NF1",2
"GO:0062014","negative regulation of small molecule metabolic process","2/10","125/18986",0.016,30.3776,7.56470379067647,0.00186933436247827,0.00921419929851496,0.00280438889024921,"TP53/EP300",2
"GO:0021761","limbic system development","2/10","126/18986",0.0158730158730159,30.1365079365079,7.53277321942682,0.00189895101277523,0.00932347712939052,0.0028376481594412,"PTEN/NF1",2
"GO:0072089","stem cell proliferation","2/10","128/18986",0.015625,29.665625,7.47001629544481,0.00195885692699617,0.00958003465859063,0.00291573276140055,"NF1/TP53",2
"GO:0035710","CD4-positive, alpha-beta T cell activation","2/10","129/18986",0.0155038759689922,29.4356589147287,7.43917569410545,0.00198914579849818,0.00961548470934254,0.00292652216645536,"EP300/BRAF",2
"GO:0043200","response to amino acid","2/10","129/18986",0.0155038759689922,29.4356589147287,7.43917569410545,0.00198914579849818,0.00961548470934254,0.00292652216645536,"EP300/PIK3CA",2
"GO:0051702","biological process involved in interaction with symbiont","2/10","129/18986",0.0155038759689922,29.4356589147287,7.43917569410545,0.00198914579849818,0.00961548470934254,0.00292652216645536,"EP300/SMARCA4",2
"GO:0046632","alpha-beta T cell differentiation","2/10","133/18986",0.0150375939849624,28.5503759398496,7.31924156725306,0.00211253614067564,0.0101726740312535,0.00309610559888495,"EP300/BRAF",2
"GO:0002244","hematopoietic progenitor cell differentiation","2/10","135/18986",0.0148148148148148,28.1274074074074,7.26124252208966,0.00217556948507416,0.0103962328065376,0.00316414686057391,"TP53/BRAF",2
"GO:0051983","regulation of chromosome segregation","2/10","135/18986",0.0148148148148148,28.1274074074074,7.26124252208966,0.00217556948507416,0.0103962328065376,0.00316414686057391,"ARID1A/SMARCA4",2
"GO:0002286","T cell activation involved in immune response","2/10","136/18986",0.0147058823529412,27.9205882352941,7.23271391351889,0.00220742001627393,0.01046852219839,0.00318614850833796,"TP53/EP300",2
"GO:0038127","ERBB signaling pathway","2/10","136/18986",0.0147058823529412,27.9205882352941,7.23271391351889,0.00220742001627393,0.01046852219839,0.00318614850833796,"BRAF/PIK3CA",2
"GO:0035270","endocrine system development","2/10","138/18986",0.0144927536231884,27.5159420289855,7.17657011737563,0.00227178782030268,0.010652727906438,0.00324221246185519,"NF1/BRAF",2
"GO:0043401","steroid hormone receptor signaling pathway","2/10","138/18986",0.0144927536231884,27.5159420289855,7.17657011737563,0.00227178782030268,0.010652727906438,0.00324221246185519,"EP300/SMARCA4",2
"GO:0045739","positive regulation of DNA repair","2/10","138/18986",0.0144927536231884,27.5159420289855,7.17657011737563,0.00227178782030268,0.010652727906438,0.00324221246185519,"ARID1A/SMARCA4",2
"GO:0030183","B cell differentiation","2/10","139/18986",0.0143884892086331,27.3179856115108,7.14894399648824,0.00230430470291282,0.0107648861494286,0.00327634839927117,"TP53/EP300",2
"GO:0034728","nucleosome organization","2/10","140/18986",0.0142857142857143,27.1228571428571,7.12160799937064,0.00233704331262407,0.0108772424810607,0.00331054462598283,"ARID1A/SMARCA4",2
"GO:0001101","response to acid chemical","2/10","144/18986",0.0138888888888889,26.3694444444444,7.01506449341478,0.00247021112743148,0.0114544604872008,0.00348622389134579,"EP300/PIK3CA",2
"GO:2000779","regulation of double-strand break repair","2/10","145/18986",0.0137931034482759,26.1875862068965,6.9891046143358,0.00250405545232186,0.0115553696794987,0.00351693612239662,"ARID1A/SMARCA4",2
"GO:0007269","neurotransmitter secretion","2/10","146/18986",0.0136986301369863,26.0082191780822,6.96340589010783,0.0025381203369506,0.0115553696794987,0.00351693612239662,"NF1/BRAF",2
"GO:0050770","regulation of axonogenesis","2/10","146/18986",0.0136986301369863,26.0082191780822,6.96340589010783,0.0025381203369506,0.0115553696794987,0.00351693612239662,"PTEN/BRAF",2
"GO:0099643","signal release from synapse","2/10","146/18986",0.0136986301369863,26.0082191780822,6.96340589010783,0.0025381203369506,0.0115553696794987,0.00351693612239662,"NF1/BRAF",2
"GO:1900180","regulation of protein localization to nucleus","2/10","146/18986",0.0136986301369863,26.0082191780822,6.96340589010783,0.0025381203369506,0.0115553696794987,0.00351693612239662,"NF1/EP300",2
